杜绝加密®️,#genre#
诡小孩（美国恐怖片）,https://vip1.lz-cdn7.com/20221205/12378_37903a92/index.m3u8
鬼宅（越南恐怖片）,https://vip1.lz-cdn7.com/20221205/12371_ce42c42e/index.m3u8
松树街的那幢房子（美国恐怖片）,https://vip1.lz-cdn7.com/20221204/12356_6df7fef8/index.m3u8
圣魇（英国恐怖片）,https://vip1.lz-cdn7.com/20221204/12353_9dd74fae/index.m3u8
噩梦解析（美国恐怖片）,https://vip1.lz-cdn7.com/20221204/12333_3bfd527f/index.m3u8
汉娜的驱魔（英国恐怖片）,https://vip1.lz-cdn10.com/20221121/3025_0158002f/index.m3u8
扑克脸（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/3024_aedea955/index.m3u8
黑暗宇宙（法国恐怖片）,https://vip1.lz-cdn7.com/20221130/12195_704ca2a7/index.m3u8
很远很远（意大利恐怖片）,https://vip1.lz-cdn10.com/20221121/3018_a2803733/index.m3u8
纹身室（美国恐怖片）,https://vip.lz-cdn3.com/20221128/16383_fa3444ac/index.m3u8
他们发现了地狱（美国恐怖片）,https://vip.lz-cdn3.com/20221128/16381_a2f14883/index.m3u8
红色夏天（西班牙恐怖片）,https://vip1.lz-cdn8.com/20221126/31853_f51b215f/index.m3u8
邪魔2015（波兰 / 以色列恐怖片）,https://vip.lz-cdn3.com/20221128/16379_8ce29360/index.m3u8
战前童年（英国恐怖片）,https://vip.lz-cdn3.com/20221128/16374_d366fc0e/index.m3u8
玛歌2022（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/3012_9aeec326/index.m3u8
神秘感染：第二阶段（美国恐怖片）,https://vip.lz-cdn3.com/20221127/16334_8990c060/index.m3u8
神秘感染（美国恐怖片）,https://vip.lz-cdn3.com/20221127/16335_cafed927/index.m3u8
陀地驱魔人【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221127/16331_d95af9ee/index.m3u8
甜蜜的家2015（西班牙恐怖片）,https://vip1.lz-cdn7.com/20221126/12059_e303d1ef/index.m3u8
晚安艾普儿（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/3010_d50e7b3c/index.m3u8
危笑（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/3009_097bed70/index.m3u8
夺魂梯（越南恐怖片）,https://vip1.lz-cdn10.com/20221121/3005_a5c52eee/index.m3u8
网红2021（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/3004_56667637/index.m3u8
丧尸围城：瞭望塔（美国恐怖片）,https://vip.lz-cdn3.com/20221124/16267_09e969a1/index.m3u8
尸城【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221124/16263_fed725e8/index.m3u8
日烦夜烦（法国恐怖片）,https://vip1.lz-cdn.com/20221121/39381_5008e068/index.m3u8
一路向南2015（美国恐怖片）,https://vip.lz-cdn3.com/20221124/16252_a8e59e86/index.m3u8
盂兰神功【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221124/16249_07f54e02/index.m3u8
盂兰神功【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221124/16245_a4819c38/index.m3u8
变蚊人（加拿大恐怖片）,https://vip.lz-cdn3.com/20221123/16228_3602bc4d/index.m3u8
曼德拉草（英国恐怖片）,https://vip1.lz-cdn10.com/20221121/3001_5dfeee7f/index.m3u8
世界奇妙物语2022秋季特别篇（日本恐怖片）,https://vip1.lz-cdn10.com/20221121/2999_8b5072e6/index.m3u8
玛丽·塞莱斯特的附魔（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/2994_6e8e467d/index.m3u8
判断梦境和恐惧体验（日本恐怖片）,https://vip1.lz-cdn10.com/20221121/2992_30649302/index.m3u8
醒来即死亡（美国恐怖片）,https://vip1.lz-cdn10.com/20221121/2989_e6bc8cc8/index.m3u8
丧家之女（美国恐怖片）,https://vip.lz-cdn3.com/20221121/16177_6049753f/index.m3u8
尸忆2015（台湾恐怖片）,https://vip.lz-cdn3.com/20221121/16162_2d37b07d/index.m3u8
午夜凶铃3：贞相大白（日本恐怖片）,https://vip.lz-cdn3.com/20221121/16156_e17811ac/index.m3u8
午夜凶铃2：贞子缠身（日本恐怖片）,https://vip.lz-cdn3.com/20221121/16154_feb93d28/index.m3u8
午夜凶铃：凶铃再现（日本恐怖片）,https://vip.lz-cdn3.com/20221121/16153_945e9695/index.m3u8
诡魔童（美国恐怖片）,https://vip.lz-cdn3.com/20221121/16145_6ef8033f/index.m3u8
索命APP（美国恐怖片）,https://vip.lz-cdn3.com/20221121/16144_d44ae349/index.m3u8
赶尸惊魂（大陆恐怖片）,https://vip1.lz-cdn.com/20221117/38769_b8e95aee/index.m3u8
民雄鬼屋（台湾恐怖片）,https://vip1.lz-cdn1.com/20221119/18479_767c9397/index.m3u8
鬼同你有缘之阴尸路【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221119/16082_82238bbe/index.m3u8
鬼同你有缘之阴尸路【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221119/16081_f23e0519/index.m3u8
死亡录像2（西班牙恐怖片）,https://vip.lz-cdn3.com/20221119/16071_2f774d80/index.m3u8
咒怨：终结的开始（日本恐怖片）,https://vip.lz-cdn3.com/20221118/16061_f81f41f6/index.m3u8
三更车库（大陆恐怖片）,https://vip.lz-cdn3.com/20221118/16051_52222ef9/index.m3u8
人皮拼图（大陆恐怖片）,https://vip.lz-cdn3.com/20221118/16050_c48ac364/index.m3u8
灵异存在（美国恐怖片）,https://vip.lz-cdn3.com/20221117/16005_80b7b423/index.m3u8
胆小别看（大陆恐怖片）,https://vip.lz-cdn3.com/20221117/15994_bf13a3a5/index.m3u8
附身实验（美国恐怖片）,https://vip.lz-cdn3.com/20221117/15966_906b11ca/index.m3u8
死结2021（印度尼西亚恐怖片）,https://vip1.lz-cdn10.com/20221115/2975_d6151895/index.m3u8
柳树街鬼屋（南非恐怖片）,https://vip.lz-cdn3.com/20221116/15959_8221fdc7/index.m3u8
死亡占卜2：恶灵始源（美国恐怖片）,https://vip.lz-cdn3.com/20221116/15952_8de7c33a/index.m3u8
天赐之女（英国恐怖片）,https://vip.lz-cdn3.com/20221116/15950_312cb27f/index.m3u8
短柄斧4（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37841_d37d65d5/index.m3u8
短柄斧3（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37840_4d760c52/index.m3u8
短柄斧2（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37839_3a6abaab/index.m3u8
短柄斧（美国恐怖片）,https://vip1.lz-cdn.com/20221113/37838_bd45ecc4/index.m3u8
作呕2022（英国恐怖片）,https://vip1.lz-cdn10.com/20221111/2971_b1cd209b/index.m3u8
曼森兄弟午夜僵尸大屠杀（美国恐怖片）,https://vip1.lz-cdn10.com/20221111/2963_d3a99bea/index.m3u8
毛骨悚然撞鬼经2016剧场版（日本恐怖片）,https://vip.lz-cdn3.com/20221115/15906_4ec92406/index.m3u8
X2022（美国恐怖片）,https://vip1.lz-cdn1.com/20220614/8691_308929ec/index.m3u8
神秘病毒（美国恐怖片）,https://vip1.lz-cdn10.com/20221111/2957_bc5d8936/index.m3u8
克罗地亚（印度恐怖片）,https://vip1.lz-cdn10.com/20221111/2956_3dada1b5/index.m3u8
残屋尸骸（美国恐怖片）,https://vip.lz-cdn3.com/20221111/15785_af89d52c/index.m3u8
阿加莎（美国恐怖片）,https://vip1.lz-cdn10.com/share/8e930496927757aac0dbd2438cb3f4f6
拉丁美洲（（恐怖片）,https://vip1.lz-cdn10.com/20221103/2939_79fcc929/index.m3u8
挖掘2022（美国恐怖片）,https://vip1.lz-cdn10.com/20221103/2938_b1ef367a/index.m3u8
惊心食人族：重生（美国恐怖片）,https://vip1.lz-cdn1.com/20221110/18231_3ffccccb/index.m3u8
告诉我是怎么死的（美国恐怖片）,https://vip.lz-cdn3.com/20221110/15767_fcb97cff/index.m3u8
梦醒之前（美国恐怖片）,https://vip.lz-cdn3.com/20221110/15731_a51b018f/index.m3u8
修女乔安娜（波兰恐怖片）,https://vip.lz-cdn3.com/20221108/15622_317a5db3/index.m3u8
刀的哲学（俄罗斯恐怖片）,https://vip.lz-cdn3.com/20221107/15589_2fb22b42/index.m3u8
器官（日本恐怖片）,https://vip.lz-cdn3.com/20221106/15551_b59cb8a7/index.m3u8
撒旦的奴隶（印度尼西亚 / 韩国恐怖片）,https://vip.lz-cdn3.com/20221106/15544_821a35dd/index.m3u8
勾魂令（大陆恐怖片）,https://vip.lz-cdn3.com/20221106/15544_821a35dd/index.m3u8
欲念浮动（法国恐怖片）,https://vip.lz-cdn3.com/20221105/15520_fd9615da/index.m3u8
重启之深渊疑冢（大陆恐怖片）,https://vip1.lz-cdn7.com/20221104/12017_6df510d2/index.m3u8
艾米丽（美国恐怖片）,https://vip.lz-cdn3.com/20221103/15460_bce1839e/index.m3u8
生忌快乐（马来西亚恐怖片）,https://vip.lz-cdn3.com/20221103/15439_b2b1f281/index.m3u8
别挂电话（英国恐怖片）,https://vip.lz-cdn3.com/20221102/15422_077921f4/index.m3u8
恶魔讲习班（美国恐怖片）,https://vip.lzcdn2.com/20221102/22160_4087ae26/index.m3u8
悬棺迷尸（大陆恐怖片）,https://vip.lz-cdn3.com/20221102/15402_047ae9d1/index.m3u8
魔童谣（加拿大恐怖片）,https://vip1.lz-cdn10.com/20221031/2912_fa926b3f/index.m3u8
迪亚特洛夫事件2013（美国恐怖片）,https://vip.lz-cdn3.com/20221101/15353_7ca20684/index.m3u8
切除（美国恐怖片）,https://vip.lz-cdn3.com/20221101/15345_45f45b48/index.m3u8
针孔旅馆（美国恐怖片）,https://vip1.lz-cdn1.com/20221031/17999_4a4a8f8a/index.m3u8
血欲（日本恐怖片）,https://vip1.lz-cdn1.com/20221031/17997_ca9f1d8c/index.m3u8
死路一条（美国恐怖片）,https://vip1.lz-cdn1.com/20221031/17994_e9e6a444/index.m3u8
梦魇2017（（恐怖片）,https://vip1.lz-cdn10.com/20221029/2890_fec92f73/index.m3u8
恐怖废墟（美国恐怖片）,https://vip.lz-cdn3.com/20221030/15317_eb2e1072/index.m3u8
喂我（英国恐怖片）,https://vip1.lz-cdn1.com/20221030/17965_2eb47ead/index.m3u8
隔壁的男孩2015（美国恐怖片）,https://vip.lz15uu.com/20221017/476_aa089b68/index.m3u8
降头1975【国语】（香港恐怖片）,https://vip1.lz-cdn1.com/20221028/17848_5d4bd9b8/index.m3u8
亲爱的快逃（美国恐怖片）,https://vip1.lz-cdn1.com/20221028/17856_1877c148/index.m3u8
怨灵2（大陆恐怖片）,https://vip.lz-cdn3.com/20221027/15184_c4cfd1f2/index.m3u8
有客到【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20221027/15182_6b77f08d/index.m3u8
有客到【粤语】（香港恐怖片）,https://vip.lz-cdn3.com/20221027/15183_ee431e34/index.m3u8
午夜凶铃（日本恐怖片）,https://vip.lz-cdn3.com/20221027/15179_2751602e/index.m3u8
地狱之渊（波兰恐怖片）,https://vip.lzcdn2.com/20221026/21947_55921620/index.m3u8
夜之亡灵（美国恐怖片）,https://vip.lz-cdn3.com/20221026/15145_c702e8e1/index.m3u8
野蛮人2022（美国恐怖片）,https://vip1.lz-cdn1.com/20221026/17774_5b7c4706/index.m3u8
致命录像带99（美国恐怖片）,https://vip1.lz-cdn1.com/20221025/17746_b1919246/index.m3u8
入侵脑细胞2（美国恐怖片）,https://vip1.lz-cdn1.com/20221025/17720_df90b56e/index.m3u8
豹人（美国恐怖片）,https://vip1.lz-cdn1.com/20221025/17713_0ebd350a/index.m3u8
卧底跑男（美国恐怖片）,https://vip1.lz-cdn10.com/20221023/2863_bbcf505a/index.m3u8
阴影之中2019（美国恐怖片）,https://vip.lz-cdn3.com/20221024/15087_3db9bf48/index.m3u8
密弑逃生（西班牙恐怖片）,https://vip1.lz-cdn1.com/20221024/17701_dda8a9c8/index.m3u8
断魂小丑2（美国恐怖片）,https://vip1.lz-cdn1.com/20221023/17692_697c5931/index.m3u8
邪恶寄居（美国恐怖片）,https://vip1.lz-cdn10.com/20221022/2852_02e16c92/index.m3u8
狼人2010（英国恐怖片）,https://vip.lz-cdn3.com/20221023/15032_a8b801ac/index.m3u8
9路冥婚【粤语】（泰国恐怖片）,https://vip1.lz-cdn10.com/20221021/2849_6c4dd446/index.m3u8
珀尔（加拿大恐怖片）,https://vip.lz-cdn3.com/20221021/14982_2809e03d/index.m3u8
女族长2022（美国恐怖片）,https://vip1.lz-cdn1.com/20221021/17645_5827164e/index.m3u8
9路冥婚【泰语】（泰国恐怖片）,https://vip1.lz-cdn1.com/20221020/17608_15e76df3/index.m3u8
赔率2018（美国恐怖片）,https://vip1.lz-cdn10.com/20221018/2842_7c50855f/index.m3u8
异变狂鼠（英国恐怖片）,https://vip1.lz-cdn10.com/20221018/2837_592257e3/index.m3u8
恶灵2018（美国恐怖片）,https://vip1.lz-cdn1.com/20221019/17529_c53fe4b6/index.m3u8
红色警戒2017（加拿大 恐怖片）,https://vip1.lz-cdn10.com/20221018/2834_de3244a4/index.m3u8
王道2020（印度恐怖片）,https://vip1.lz-cdn10.com/20221018/2833_80620acf/index.m3u8
骇人秘事波比特（美国恐怖片）,https://vip1.lz-cdn10.com/20221018/2832_2c0b01db/index.m3u8
领头羊2019（比利时恐怖片）,https://vip1.lz-cdn10.com/20221018/2831_3d02a698/index.m3u8
养鬼吃人7（美国恐怖片）,https://vip1.lz-cdn.com/20221015/35350_d7c69710/index.m3u8
养鬼吃人4（美国恐怖片）,https://vip1.lz-cdn.com/20221015/35349_744a8610/index.m3u8
鬼娃回魂2019（美国恐怖片）,https://vip1.lz-cdn1.com/20221018/17502_a59eefdb/index.m3u8
黑暗意识（英国恐怖片）,https://vip1.lz-cdn1.com/20221018/17500_c7d273be/index.m3u8
小镇惊魂（印度尼西亚 / 韩国 / 新加坡恐怖片）,https://vip1.lz-cdn1.com/20221018/17495_53bd6e89/index.m3u8
惊悚之夜（美国恐怖片）,https://vip1.lz-cdn1.com/20221018/17492_72c64040/index.m3u8
邻家怪男孩（美国恐怖片）,https://vip1.lz-cdn10.com/20221017/2828_bdf1507a/index.m3u8
死亡链接（美国恐怖片）,https://vip1.lz-cdn10.com/20221017/2823_af389da8/index.m3u8
目击者2019（美国恐怖片）,https://vip.lz-cdn3.com/20221018/14905_821befe7/index.m3u8
胖妞2022（西班牙恐怖片）,https://vip1.lz-cdn10.com/20221017/2822_d493b7e3/index.m3u8
远古邪蛛（美国恐怖片）,https://vip1.lz-cdn1.com/20221017/17454_689e91c3/index.m3u8
张震讲故事之归宿（大陆恐怖片）,https://vip1.lz-cdn1.com/20221017/17448_2b9de354/index.m3u8
蜜月旅行（墨西哥恐怖片）,https://vip1.lz-cdn1.com/20221017/17434_59c48933/index.m3u8
两位女巫（美国恐怖片）,https://vip1.lz-cdn10.com/20221015/2814_e8298d9f/index.m3u8
月光光心慌慌：终结（美国恐怖片）,https://vip1.lz-cdn10.com/20221015/2813_37a4450a/index.m3u8
危险性直播（美国恐怖片）,https://vip1.lz-cdn1.com/20221016/17413_8819585b/index.m3u8
鬼婆（日本恐怖片）,https://vip1.lz-cdn1.com/20221016/17398_d009a330/index.m3u8
波登湖2016（芬兰恐怖片）,https://vip1.lz-cdn1.com/20221016/17394_070e000f/index.m3u8
马可效应（丹麦 / 德国恐怖片）,https://vip1.lz-cdn10.com/20221015/2799_29f144b0/index.m3u8
附身2021（澳大利亚恐怖片）,https://vip.lzcdn2.com/20221015/21797_855f2c6f/index.m3u8
堕入地狱2009（美国恐怖片）,https://vip1.lz-cdn1.com/20221015/17360_366d1226/index.m3u8
無限密室2016（美国恐怖片）,https://vip1.lz-cdn1.com/20221015/17336_18e8f0f1/index.m3u8
鬼追人5（美国恐怖片）,https://vip1.lz-cdn1.com/20221014/17309_ec0300f4/index.m3u8
开膛手秘闻（英国恐怖片）,https://vip1.lz-cdn10.com/20221014/2790_13bb594f/index.m3u8
蒙娜丽莎与血月亮（美国恐怖片）,https://vip1.lz-cdn10.com/20221014/2787_1b5e8f7c/index.m3u8
侍女2016（越南恐怖片）,https://vip1.lz-cdn1.com/20221014/17312_80aa19fe/index.m3u8
午夜人魔2016（美国恐怖片）,https://vip1.lz-cdn1.com/20221014/17274_783b4475/index.m3u8
窥视之眸（日本恐怖片）,https://vip1.lz-cdn1.com/20221014/17268_2f84b427/index.m3u8
贞子大战伽椰子（日本恐怖片）,https://vip1.lz-cdn1.com/20221014/17265_5313422a/index.m3u8
鬼书（澳大利亚 / 加拿大恐怖片）,https://vip.lz-cdn3.com/20221012/14757_c87a11cb/index.m3u8
医级复仇（加拿大恐怖片）,https://vip1.lz-cdn10.com/20221011/2726_5495d88c/index.m3u8
爹地的完美女孩（加拿大恐怖片）,https://vip1.lz-cdn10.com/20221011/2723_b99b707a/index.m3u8
运囚生死斗（加拿大恐怖片）,https://vip1.lz-cdn10.com/20221011/2719_bc38cd4a/index.m3u8
车牢（印度恐怖片）,https://vip1.lz-cdn10.com/20221011/2718_3efbc8e1/index.m3u8
梦魇三（韩国恐怖片）,https://vip1.lz-cdn10.com/20221011/2716_c525fc49/index.m3u8
保姆之死（美国恐怖片）,https://vip.lz-cdn3.com/20221012/14727_9c9d2bb8/index.m3u8
黑狱驿站（西班牙恐怖片）,https://vip.lz-cdn3.com/20221011/14715_68a3fe39/index.m3u8
幻实浑沌（英国恐怖片）,https://vip.lz-cdn3.com/20221011/14713_baf66b3a/index.m3u8
聊斋变异（大陆恐怖片）,https://vip.lz-cdn3.com/20221011/14705_5dae5c1f/index.m3u8
强制措施（美国恐怖片）,https://vip.lz-cdn3.com/20221011/14696_86b4b1af/index.m3u8
网劫2022（美国恐怖片）,https://vip1.lz-cdn1.com/20221011/17152_f6095e06/index.m3u8
迈阿密暗杀档案（美国恐怖片）,https://vip.lz-cdn3.com/20221010/14649_9c05ca92/index.m3u8
鬼遮眼2014（美国恐怖片）,https://vip.lz-cdn3.com/20221010/14645_133afaac/index.m3u8
完美丈夫2014（意大利恐怖片）,https://vip.lz-cdn3.com/20221010/14640_c2132565/index.m3u8
邪恶国度（泰国恐怖片）,https://vip.lz-cdn3.com/20221010/14633_ec9cddd7/index.m3u8
灵偶契约【英语】（美国恐怖片）,https://vip.lz-cdn3.com/20221009/14607_54b562ba/index.m3u8
上帝的国度2022（美国恐怖片）,https://vip1.lz-cdn10.com/20221008/2689_0b202af1/index.m3u8
坏种2（美国恐怖片）,https://vip1.lz-cdn10.com/20221008/2696_b87c5446/index.m3u8
灵偶契约【国语】（美国恐怖片）,https://vip.lz-cdn3.com/20221008/14572_4a113367/index.m3u8
老人2022（德国恐怖片）,https://vip.lzcdn2.com/20221008/21621_2ca78228/index.m3u8
哈里根先生的电话（美国恐怖片）,https://vip1.lz-cdn10.com/20221007/2683_53fdaa23/index.m3u8
多哥2022（乌拉圭恐怖片）,https://vip1.lz-cdn10.com/20221007/2682_16831a7b/index.m3u8
魔音盒（意大利恐怖片）,https://vip.lz-cdn3.com/20221007/14534_e58f06c0/index.m3u8
绝命交错（美国恐怖片）,https://vip1.lz-cdn.com/20221004/34316_9d61f142/index.m3u8
人皮客栈（美国恐怖片）,https://vip1.lz-cdn10.com/20221004/2665_68b31c0b/index.m3u8
鬼谈百景（日本恐怖片）,https://vip.lz-cdn3.com/20221004/14503_e3e141ac/index.m3u8
好邻居2016（美国恐怖片）,https://vip.lz-cdn3.com/20221004/14496_8c8cd852/index.m3u8
来找我（英国恐怖片）,https://vip.lz-cdn3.com/20221004/14495_5cca2bf9/index.m3u8
彼岸岛Deluxe（日本恐怖片）,https://vip.lz-cdn3.com/20221004/14481_6806bb51/index.m3u8
人皮客栈3（美国恐怖片）,https://vip1.lz-cdn6.com/20221002/28948_6267ba43/index.m3u8
人皮客栈2（美国恐怖片）,https://vip1.lz-cdn6.com/20221002/28947_d973e1f1/index.m3u8
爬行异种（美国恐怖片）,https://vip1.lz-cdn10.com/20221002/2632_5b3547e6/index.m3u8
拍栗得2019（加拿大恐怖片）,https://vip.lz-cdn3.com/20221002/14437_b117339c/index.m3u8
魔童（美国恐怖片）,https://vip.lz-cdn3.com/20221002/14435_49395d67/index.m3u8
饭前祷告（美国恐怖片）,https://vip1.lz-cdn10.com/20221002/2628_dd22f8f9/index.m3u8
玩命贴图（台湾恐怖片）,https://vip.lz-cdn3.com/20221002/14405_4c6adee4/index.m3u8
我最好的朋友会驱魔（美国恐怖片）,https://vip1.lz-cdn10.com/20220930/2623_b7578f6d/index.m3u8
坠入深渊（美国恐怖片）,https://vip1.lz-cdn10.com/20220930/2616_4cc55623/index.m3u8
庇护：扭曲的恐怖和幻想故事（阿根廷 / 新西兰恐怖片）,https://vip.lz-cdn3.com/20220930/14376_03a9220c/index.m3u8
N号栋（日本恐怖片）,https://vip.lz-cdn3.com/20220930/14369_5a0a5c84/index.m3u8
暗战2019（韩国恐怖片）,https://vip.lz-cdn3.com/20220930/14361_8cb24b20/index.m3u8
凶榜【粤语】（香港恐怖片）,https://vip1.lz-cdn8.com/20220929/28002_4ef69f70/index.m3u8
凶榜【国语】（香港恐怖片）,https://vip1.lz-cdn8.com/20220929/28001_ea6d68f4/index.m3u8
黑暗之歌（爱尔兰 / 英国恐怖片）,https://vip.lz-cdn3.com/20220930/14355_38e48015/index.m3u8
卧底罗密欧（印度恐怖片）,https://vip.lz-cdn3.com/20220930/14324_d153d4aa/index.m3u8
炼狱机器（美国恐怖片）,https://vip1.lz-cdn1.com/20220930/16914_6e9b349b/index.m3u8
五音不全（美国恐怖片）,https://vip.lz-cdn3.com/20220929/14284_ced17417/index.m3u8
